disposition,num_stars,num_planets,discover_method,disc_facility,orbital_period,planet_radius,st_spectype,stellar_temp,stellar_radius,stellar_mass,stellar_surface_gravity,right_ascension,declination,system_distance,sy_vmag,sy_kmag,sy_gaiamag
CONFIRMED,1,2,Transit,K2,13.60697954,,0,4581.0,0.669035,0.724,4.64691,204.2215065,-7.3180577,336.25,14.81,12.16,14.4776
CONFIRMED,1,2,Transit,K2,13.603,2.586,1,4684.0,0.673,0.69,4.622,204.2215065,-7.3180577,336.25,14.81,12.16,14.4776
CONFIRMED,1,2,Transit,K2,65.55,2.69,1,4684.0,0.673,0.69,4.622,204.2215065,-7.3180577,336.25,14.81,12.16,14.4776
CANDIDATE,1,0,Transit,K2,14.78545,2.62,0,,0.623,,,198.478571,-7.1610248,302.854,14.269,11.712,13.917
CANDIDATE,1,0,Transit,K2,34.383193,2.856,1,5666.0,0.972,0.765,4.343,199.2565541,-7.0707387,624.09,14.088,12.36,13.8608
CANDIDATE,1,0,Transit,K2,19.984217,2.846,1,6823.0,1.753,1.62,4.004,204.9532151,-6.8889086,273.744,10.899,9.808,10.9252
CANDIDATE,1,0,Transit,K2,1.017968,36.1,0,,0.75,,,208.154586,-6.7693945,1531.42,17.1207,14.774,16.8697
CANDIDATE,1,0,Transit,K2,1.018,,0,5022.0,0.805916,0.83,4.54457,208.154586,-6.7693945,1531.42,17.1207,14.774,16.8697
CANDIDATE,1,0,Transit,K2,1.017977,18.1,0,,0.638,,,208.154586,-6.7693945,1531.42,17.1207,14.774,16.8697
CANDIDATE,1,0,Transit,K2,8.491003,2.228,1,5432.0,0.841,0.836,4.51,199.377741,-6.3716288,488.679,14.177,12.198,13.9483
CANDIDATE,1,0,Transit,K2,8.95366,3.32,0,,0.841,,,203.2217521,-6.3569355,371.772,14.06,11.701,13.7147
CANDIDATE,1,0,Transit,K2,8.953,,0,4966.0,0.864025,0.819,4.4783,203.2217521,-6.3569355,371.772,14.06,11.701,13.7147
CANDIDATE,1,0,Transit,K2,37.361973,2.74426869,0,5675.0,1.116937,,4.25,202.4737957,-6.3510574,132.238,10.702,8.981,10.4594
FALSE POSITIVE,1,0,Transit,K2,4.681743,5.4,0,,0.25,,,207.3819041,-6.3241731,122.41,16.6767,11.701,15.4503
FALSE POSITIVE,1,0,Transit,K2,4.68189,29.41,0,3368.0,0.40606,0.398305,4.8211,207.3819041,-6.3241731,122.41,16.6767,11.701,15.4503
FALSE POSITIVE,1,0,Transit,K2,4.68199,48.33,0,4636.0,0.895684,0.736,4.40064,207.3848549,-6.3227922,120.644,11.727,9.114,11.5279
CANDIDATE,1,0,Transit,K2,24.748442,16.683,1,5803.0,0.637,0.633,4.637,209.740166,-6.0096015,1967.1,18.405,15.673,18.1895
CANDIDATE,1,0,Transit,K2,3.216,,0,3954.0,0.622576,0.60613,4.63225,205.2933875,-5.6633224,187.747,14.834,11.308,14.2141
CANDIDATE,1,0,Transit,K2,29.978884,15.3,0,,0.94,,,207.8179518,-5.6346325,847.991,13.352,11.538,13.1056
CANDIDATE,1,0,Transit,K2,6.725,,0,4891.0,0.80913,0.8,4.52512,206.8325575,-5.1060853,382.814,14.366,11.971,14.014
CANDIDATE,1,0,Transit,K2,6.72511,4.37,0,,0.787,,,206.8325575,-5.1060853,382.814,14.366,11.971,14.014
CANDIDATE,1,0,Transit,K2,12.24568,2.047,1,5329.0,0.796,0.871,4.573,206.2070623,-5.0044907,432.673,13.917,12.069,13.7491
CANDIDATE,1,0,Transit,K2,13.8883,1.46,0,,0.592,,,202.9420287,-4.8529708,225.309,13.849,11.138,13.5009
CANDIDATE,1,0,Transit,K2,26.939433,2.869,1,5716.0,1.02,0.776,4.312,209.7157599,-4.5483314,586.92,13.907,12.111,13.6728
CANDIDATE,1,0,Transit,K2,27.7985,2.47,0,,1.484,,,205.2838267,-4.4375428,242.406,10.893,9.335,10.729
CANDIDATE,1,0,Transit,K2,20.641492,49.5,0,,1.05,,,201.7799482,-4.2481678,1015.39,13.401,11.953,13.2812
CANDIDATE,1,0,Transit,K2,12.634794,47.553,1,4999.0,10.265,0.805,2.32,202.3027086,-4.0572793,5827.15,14.519,12.294,14.2747
CANDIDATE,1,0,Transit,K2,7.535783,3.131,1,3990.0,0.659,14.336,4.718,206.717132,-3.314273,,,14.955,
CANDIDATE,1,0,Transit,K2,6.116238,4.886,1,6283.0,1.544,1.235,4.154,203.5783492,-3.1555013,470.651,13.329,11.459,13.1001
CANDIDATE,1,0,Transit,K2,9.668373,2.628,1,5368.0,0.817,0.826,4.527,202.8286729,-2.5793876,460.478,14.146,12.139,13.8484
CANDIDATE,1,0,Transit,K2,0.546127,11.3,0,,1.447,,,286.1782088,-30.6561897,496.832,12.095,10.713,11.8624
CANDIDATE,1,0,Transit,K2,2.49686,90.0,0,,11.0,,,289.9013854,-29.5301816,8706.15,14.073,10.633,13.5114
CANDIDATE,1,0,Transit,K2,5.84643,10.4,0,,0.698,,,289.0979247,-29.3368857,249.0299,16.9,12.181,15.5685
CANDIDATE,1,0,Transit,K2,9.76897,,0,5388.0,1.2,,,289.3770304,-29.0494243,300.655,12.208,10.436,12.0375
CANDIDATE,1,0,Transit,K2,9.770186,3.19260619,0,5631.0,0.994327,,4.29,289.3770304,-29.0494243,300.655,12.208,10.436,12.0375
CANDIDATE,1,0,Transit,K2,9.769155,3.3,0,,1.1,,,289.3770304,-29.0494243,300.655,12.208,10.436,12.0375
CANDIDATE,1,0,Transit,K2,9.7706,3.8,0,,1.195,,,289.3770304,-29.0494243,300.655,12.208,10.436,12.0375
CANDIDATE,1,0,Transit,K2,0.515513,3.4,0,,0.75,,,289.8767127,-28.5356108,4777.67,14.189,11.853,14.0545
CANDIDATE,1,0,Transit,K2,6.7826,1.88,0,,0.705,,,290.088861,-28.4766982,280.867,13.617,11.442,13.4257
CANDIDATE,1,0,Transit,K2,3.12951,18.6,0,,1.99,,,282.0208728,-28.3963938,911.704,12.192,11.273,12.0005
CANDIDATE,1,0,Transit,K2,13.61358,3.39689521,0,4863.0,0.780921,,4.38,283.6464363,-28.1888472,207.219,13.256,10.455,12.7982
CANDIDATE,1,0,Transit,K2,13.61242,3.03,0,,0.793,,,283.6464363,-28.1888472,207.219,13.256,10.455,12.7982
CANDIDATE,1,0,Transit,K2,12.364531,36.3,0,,0.76,,,290.5611381,-28.1179254,602.184,14.067,11.787,13.7779
CANDIDATE,1,0,Transit,K2,6.79867,4.4,0,,1.601,,,283.5619075,-27.8859846,603.437,11.786,10.841,11.774
CANDIDATE,1,0,Transit,K2,1.489154,1.9,0,,2.4,,,293.0785743,-27.8845304,99.9601,10.1482,,9.90527
CANDIDATE,1,0,Transit,K2,1.489184,1.0,0,,0.87,,,293.0786854,-27.8842445,92.4615,10.0797,,9.99854
FALSE POSITIVE,1,0,Transit,K2,1.117027,16.9,0,,0.27,,,286.85181,-27.7923145,164.337,16.76,11.735,15.2668
FALSE POSITIVE,1,0,Transit,K2,1.11704,33.94,0,3506.0,0.497973,0.496049,4.73918,286.85181,-27.7923145,164.337,16.76,11.735,15.2668
CANDIDATE,1,1,Transit,K2,14.1297,1.4,0,,0.69,,,283.0317641,-27.1807287,182.207,13.265,10.514,12.8995
CANDIDATE,1,0,Transit,K2,4.63789,2.04,0,,1.021,,,288.3772959,-27.0171825,207.966,12.027,10.021,11.6347
CANDIDATE,1,0,Transit,K2,4.637911,1.87105305,0,5608.0,0.985113,,4.46,288.3772959,-27.0171825,207.966,12.027,10.021,11.6347
CANDIDATE,1,0,Transit,K2,5.059033,1.03801946,0,4455.0,0.623766,,4.68,285.4760265,-26.9630173,88.1751,12.242,9.338,11.9006
CANDIDATE,1,0,Transit,K2,5.059,1.12,0,4310.0,0.67224,0.67,4.60909,285.4760265,-26.9630173,88.1751,12.242,9.338,11.9006
CANDIDATE,1,0,Transit,K2,1.876899,13.2,0,,0.774,,,288.6397893,-26.3091775,858.471,15.883,13.622,15.818
CANDIDATE,1,0,Transit,K2,10.99044,1.16,0,3584.0,0.500884,0.498929,4.73663,288.5022519,-26.284388,82.2476,14.622,10.214,13.5571
CANDIDATE,1,0,Transit,K2,21.568409,20.5,0,,1.21,,,281.4406307,-26.0651403,286.762,12.29,10.034,12.0058
CANDIDATE,1,0,Transit,K2,1.236438,50.0,0,,3.2,,,281.3499665,-26.0196009,1632.44,15.076,12.144,14.5891
CANDIDATE,1,0,Transit,K2,7.269622,32.9,0,,0.73,,,281.1157606,-25.7537998,2948.78,14.683,11.788,14.2624
CANDIDATE,1,0,Transit,K2,7.269213,163.0,0,,6.93,,,281.1157606,-25.7537998,2948.78,14.683,11.788,14.2624
CANDIDATE,1,0,Transit,K2,7.457597,8.7,0,,1.037,,,280.8765309,-25.4110574,512.891,14.287,11.755,13.9311
CANDIDATE,1,0,Transit,K2,7.464758315,11.93024915,0,5357.0,1.15577,,4.27941,280.8765309,-25.4110574,512.891,14.287,11.755,13.9311
CANDIDATE,1,0,Transit,K2,43.1029,12.2,0,,1.923,,,289.8248266,-25.355926,1327.27,14.56,12.689,14.341
CANDIDATE,1,0,Transit,K2,0.2633809,370.0,0,,37.7,,,280.8808732,-25.1935182,5933.99,13.945,9.825,13.2513
CANDIDATE,1,0,Transit,K2,15.20726,26.2,0,,1.59,,,289.4114936,-24.9358861,1484.79,15.131,13.306,15.0024
CANDIDATE,1,0,Transit,K2,15.207101,12.7,0,,0.84,,,289.4114936,-24.9358861,1484.79,15.131,13.306,15.0024
CANDIDATE,1,0,Transit,K2,0.738067,260.0,0,,25.0,,,282.0379454,-24.8844084,5304.36,14.823,10.92,14.171
CANDIDATE,1,0,Transit,K2,4.135707,1.59980974,0,4972.0,0.76364,,4.52,295.0364167,-24.7829615,215.626,13.056,10.81,12.8195
CANDIDATE,1,0,Transit,K2,4.13556,1.44,0,,0.761,,,295.0364167,-24.7829615,215.626,13.056,10.81,12.8195
CANDIDATE,1,0,Transit,K2,6.631247,1.35955936,0,4972.0,0.76364,,4.52,295.0364167,-24.7829615,215.626,13.056,10.81,12.8195
CANDIDATE,1,0,Transit,K2,6.63107,1.52,0,,0.761,,,295.0364167,-24.7829615,215.626,13.056,10.81,12.8195
CANDIDATE,1,0,Transit,K2,1.726115,5.6,0,,0.839,,,281.8272071,-24.774772,372.764,13.961,11.435,13.5994
CANDIDATE,1,0,Transit,K2,1.2539936,31.7,0,,0.948,,,296.2215504,-24.64935,328.975,13.536,11.17,13.1757
CANDIDATE,1,0,Transit,K2,0.9085915,23.1,0,,0.95,,,294.0772945,-24.396431,664.39,15.005,12.784,14.7823
CANDIDATE,1,0,Transit,K2,6.421719,15.3,0,,1.1,,,294.4801973,-24.3849513,1159.18,14.03,12.328,13.7995
CANDIDATE,1,0,Transit,K2,2.74324,28.0,0,,4.88,,,281.5128962,-24.3741791,1634.87,14.245,11.176,13.8054
CANDIDATE,1,0,Transit,K2,0.533393,19.5,0,,14.8,,,281.7557687,-24.337656,7293.03,13.608,9.774,12.9376
CANDIDATE,1,0,Transit,K2,23.510811,18.4,0,,0.97,,,283.5497366,-24.3209467,323.937,13.713,11.173,13.3212
CANDIDATE,1,0,Transit,K2,21.521554,2.40003126,0,5694.0,1.160188,,4.22,282.1927118,-24.0843549,247.207,12.397,9.919,11.9537
CANDIDATE,1,0,Transit,K2,5.33988,1.27,0,,0.611,,,283.5749543,-24.0374337,184.786,15.57,10.998,13.9598
CANDIDATE,1,0,Transit,K2,6.689131,29.9,0,,1.011,,,293.9234664,-23.678453,739.351,15.051,12.871,14.8065
CANDIDATE,1,0,Transit,K2,,13.66,0,,0.738,,,280.7874548,-23.6734905,177.075,13.519,10.502,13.1079
CANDIDATE,1,0,Transit,K2,3.6322288,32.2,0,,2.67,,,289.1922258,-23.6324752,682.985,12.098,10.234,11.7935
CANDIDATE,1,0,Transit,K2,10.14588,19.43,0,,1.198,,,295.9133252,-23.4870183,1420.16,15.996,13.878,15.7144
CANDIDATE,1,0,Transit,K2,11.12366,1.8,0,,0.8327,,,293.2016762,-23.4151604,229.811,12.871,10.745,12.6525
CANDIDATE,1,0,Transit,K2,11.123654,1.71707978,0,5310.0,0.820733,,4.63,293.2016762,-23.4151604,229.811,12.871,10.745,12.6525
CANDIDATE,1,0,Transit,K2,,57.0,0,,1.532,,,280.6447006,-23.3409988,484.765,13.455,11.071,13.1623
CANDIDATE,1,0,Transit,K2,1.15144,,0,5809.0,1.91,,,291.401691,-23.2608974,575.697,12.208,10.707,12.0777
CANDIDATE,1,0,Transit,K2,1.151471,12.4,0,,1.64,,,291.401691,-23.2608974,575.697,12.208,10.707,12.0777
CANDIDATE,1,0,Transit,K2,14.94889,21.9,0,,1.69,,,293.6160533,-23.0529537,477.026,12.487,10.891,12.29
CANDIDATE,1,0,Transit,K2,14.948966,36.94985751,0,6391.0,1.524443,,4.18,293.6160533,-23.0529537,477.026,12.487,10.891,12.29
CANDIDATE,1,0,Transit,K2,3.0203,5.6,0,,1.265,,,281.3437097,-22.9402478,409.372,13.601,10.998,13.1762
CANDIDATE,1,0,Transit,K2,13.12227,2.02,0,,1.004,,,295.1508935,-22.9361426,311.378,12.555,10.756,12.4348
CANDIDATE,1,0,Transit,K2,13.125244,1.67711859,0,5742.0,0.976723,,4.5,295.1508935,-22.9361426,311.378,12.555,10.756,12.4348
CANDIDATE,1,0,Transit,K2,19.68075,2.55,0,,1.079,,,291.9220368,-22.8406872,264.321,12.106,10.355,11.9544
CANDIDATE,1,0,Transit,K2,19.679411,2.31529508,0,5679.0,1.002168,,4.49,291.9220368,-22.8406872,264.321,12.106,10.355,11.9544
CANDIDATE,1,0,Transit,K2,3.38492,1.48,0,,0.528,,,282.0968532,-22.7573018,145.158,13.824,10.503,13.2894
CANDIDATE,1,0,Transit,K2,3.907236555,15.34164425,0,5500.0,1.17027,,4.28377,295.157014,-22.7217407,996.938,14.898,13.091,14.8037
CANDIDATE,1,0,Transit,K2,3.90518,16.3,0,,1.282,,,295.157014,-22.7217407,996.938,14.898,13.091,14.8037
CANDIDATE,1,0,Transit,K2,28.077484,67.3,0,,1.54,,,288.0767141,-22.5344317,805.464,13.187,11.268,12.9465
CANDIDATE,1,0,Transit,K2,11.86386,2.21,0,,0.848,,,287.1277235,-22.4921765,218.345,12.792,10.64,12.5475
CANDIDATE,1,0,Transit,K2,8.6929,1.81,0,,1.079,,,281.6411315,-22.4822622,221.962,12.264,10.104,11.8773
CANDIDATE,1,0,Transit,K2,9.761854,3.4422482,0,5529.0,1.770928,,3.91,284.0130886,-22.4396719,1133.41,13.13,10.834,12.7914
CANDIDATE,1,0,Transit,K2,32.3204,3.3,0,,0.245,,,281.4724948,-21.5678736,119.005,17.71,13.064,16.7539
CANDIDATE,1,0,Transit,K2,2.786008,1.9,0,,0.42,,,291.673532,-21.5401303,45.7494,13.51,9.129,12.526
CANDIDATE,1,0,Transit,K2,2.78592,14.87,0,3528.0,0.470811,0.46848,4.76307,291.673532,-21.5401303,45.7494,13.51,9.129,12.526
CANDIDATE,1,0,Transit,K2,8.60133,5.31,0,,1.016,,,283.2954698,-21.1985855,642.186,14.818,12.499,14.4578
CANDIDATE,1,0,Transit,K2,29.8411,5.23,0,,1.016,,,283.2954698,-21.1985855,642.186,14.818,12.499,14.4578
CANDIDATE,1,0,Transit,K2,16.692356,17.0,0,,0.9,,,290.6599385,-21.0839355,908.519,14.459,12.66,14.2398
CANDIDATE,1,0,Transit,K2,4.833191,25.31,0,,1.8456,,,288.2290343,-20.9394612,1059.57,14.074,12.208,13.9106
CANDIDATE,1,0,Transit,K2,1.3194719,14.3,0,,1.31,,,289.4391342,-20.6543778,2182.87,15.524,13.971,15.3766
CANDIDATE,1,0,Transit,K2,1.319474,16.6,0,,1.54,,,289.4391342,-20.6543778,2182.87,15.524,13.971,15.3766
CANDIDATE,1,0,Transit,K2,21.587326,1.78061635,0,6244.0,1.466377,,4.11,290.052055,-19.843218,282.4672,10.838,8.983,
CANDIDATE,1,0,Transit,K2,3.041617,8.9894717,0,5250.0,0.873673,,4.31,282.7778385,-19.284618,571.458,13.206,10.627,12.8942
CANDIDATE,1,0,Transit,K2,3.04108,11.9,0,,1.91,,,282.7778385,-19.284618,571.458,13.206,10.627,12.8942
CANDIDATE,1,0,Transit,K2,0.4951253,28.8,0,,1.87,,,283.6596688,-19.2399189,823.927,11.831,10.962,11.8748
CANDIDATE,1,0,Transit,K2,1.589843,49.0,0,,3.93,,,282.1593738,-19.051064,1030.66,12.101,10.409,11.9134
CANDIDATE,1,0,Transit,K2,8.42177,3.13,0,,1.0511,,,288.2245357,-19.0444581,380.932,12.663,11.028,12.5066
CANDIDATE,1,0,Transit,K2,8.421659,3.45758743,0,5779.0,1.229497,,4.13,288.2245357,-19.0444581,380.932,12.663,11.028,12.5066
CANDIDATE,1,0,Transit,K2,9.811589,4.253,1,5953.0,1.882,1.506,4.066,282.116081,-18.9933747,685.16,12.942,11.096,12.7616
CANDIDATE,1,0,Transit,K2,11.58435585,5.49928933,0,5631.0,1.09295,,4.36,285.4688322,-18.4681649,299.538,12.594,10.586,12.3531
CANDIDATE,1,0,Transit,K2,11.587502,21.9,0,,1.0,,,285.4688322,-18.4681649,299.538,12.594,10.586,12.3531
CANDIDATE,1,0,Transit,K2,1.549318,42.6,0,,1.67,,,290.3330112,-18.3290391,473.822,12.079,10.645,11.9337
CANDIDATE,1,0,Transit,K2,5.0521,2.1388,0,6262.0,1.476,1.198,4.178,282.0973715,-18.3183158,539.168,12.806,11.039,12.5434
CANDIDATE,1,0,Transit,K2,5.049068,2.594,1,6262.0,1.476,1.198,4.178,282.0973715,-18.3183158,539.168,12.806,11.039,12.5434
CANDIDATE,1,0,Transit,K2,1.9363475,46.0,0,,1.687,,,281.8493643,-18.3020489,601.274,13.396,11.354,13.154
CANDIDATE,1,0,Transit,K2,1.157563,12.3,0,,1.46,,,285.4771985,-18.2983843,372.956,11.52,9.853,11.3041
CANDIDATE,1,0,Transit,K2,2.17469,1.8,0,,1.083,,,284.8455006,-17.988768,361.896,13.529,11.215,13.1688
CANDIDATE,1,0,Transit,K2,1.658223,0.867,0,,0.917,,,286.0818194,-17.9389031,126.069,11.211,9.101,11.1058
CANDIDATE,1,0,Transit,K2,0.56007,1.67,0,,0.441,,,283.2284684,-17.8445713,5088.26,13.521,8.917,12.6817
CANDIDATE,1,0,Transit,K2,4.88451,16.1,0,,0.73,,,288.9107894,-17.7975944,,19.7478,14.607,18.6193
CANDIDATE,1,0,Transit,K2,4.35967,2.31,0,,0.559,,,288.7950464,-17.5013251,213.129,16.88,11.623,14.7412
CANDIDATE,1,0,Transit,K2,1.81053,1.024,0,,0.543,,,286.3115516,-17.4933728,193.329,13.612,10.884,13.3485
CANDIDATE,1,0,Transit,K2,20.94388,170.0,0,,12.43,,,285.6788112,-17.1772769,3493.0,13.525,10.842,13.9013
CANDIDATE,1,0,Transit,K2,20.943909,591.1,0,,11.57,,,285.6788112,-17.1772769,3493.0,13.525,10.842,13.9013
CANDIDATE,1,0,Transit,K2,0.944284,1.48,0,,0.684,,,288.4196985,-17.1548189,252.377,13.433,11.025,13.199
CANDIDATE,1,0,Transit,K2,5.291360178,11.52204139,0,5555.0,1.03676,,4.39749,289.3917955,-16.8717267,305.038,12.527,10.666,12.3563
CANDIDATE,1,0,Transit,K2,5.29266,9.6,0,,1.0,,,289.3917955,-16.8717267,305.038,12.527,10.666,12.3563
CANDIDATE,1,0,Transit,K2,5.292627,10.98,0,,1.058,,,289.3917955,-16.8717267,305.038,12.527,10.666,12.3563
CANDIDATE,1,0,Transit,K2,5.292605,9.9778729,0,5689.0,0.969695,,4.43,289.3917955,-16.8717267,305.038,12.527,10.666,12.3563
CANDIDATE,1,0,Transit,K2,0.515013,26.1,0,,1.3,,,287.510856,-16.7935986,450.472,13.088,11.135,12.9104
CANDIDATE,1,0,Transit,K2,0.5150196,36.2,0,,1.23,,,287.510856,-16.7935986,450.472,13.088,11.135,12.9104
CANDIDATE,1,0,Transit,K2,26.4837,1.98,0,,1.378,,,288.169811,-16.6470643,293.753,11.484,9.863,11.2343
CANDIDATE,1,0,Transit,K2,2.08807,12.4,0,,4.44,,,288.3913859,-16.3098775,2010.56,14.446,11.573,14.0797
CANDIDATE,1,0,Transit,K2,34.3797,118.0,0,,4.0,,,289.4262202,-15.9295397,,19.0571,15.139,18.3722
CANDIDATE,1,0,Transit,K2,15.6594,37.0,0,,4.0,,,289.4262202,-15.9295397,,19.0571,15.139,18.3722
CANDIDATE,1,0,Transit,K2,1.4095126,70.0,0,,1.82,,,288.3879939,-15.8926085,679.951,13.766,11.361,13.3953
CANDIDATE,1,0,Transit,K2,3.22513,2.33,0,,0.437,,,16.2943175,-1.2654462,219.635,16.945,12.379,15.846
CANDIDATE,1,1,Transit,K2,4.9234,1.18,0,,0.776,,,12.7736909,-1.1958844,166.147,12.391,10.206,12.1219
CANDIDATE,1,0,Transit,K2,8.03216,2.42,0,,1.85,,,18.2449774,-1.0608041,307.706,10.857,9.431,10.7632
CANDIDATE,1,0,Transit,K2,17.093319,17.7,0,,0.426,,,19.9755085,-0.4835202,,13.6882,9.886,12.9875
CANDIDATE,1,0,Transit,K2,17.093491,32.5,0,,0.66,,,19.9755085,-0.4835202,,13.6882,9.886,12.9875
CANDIDATE,1,0,Transit,K2,50.693644,8.68300668,0,5220.0,0.792931,,4.54,19.1306968,-0.290103,159.676,11.95,9.947,11.7755
CANDIDATE,1,0,Transit,K2,50.69369,8.85,0,,0.781,,,19.1306968,-0.290103,159.676,11.95,9.947,11.7755
CANDIDATE,1,0,Transit,K2,50.6939885,8.48837,0,5216.0,0.78,,4.6039,19.1306968,-0.290103,159.676,11.95,9.947,11.7755
CANDIDATE,1,0,Transit,K2,0.7988525,4.00703,0,4785.0,0.86,,4.45252,19.6268781,-0.0563983,232.822,13.21,10.723,12.8763
CANDIDATE,1,0,Transit,K2,0.7988453,6.2,0,,0.728,,,19.6268781,-0.0563983,232.822,13.21,10.723,12.8763
CANDIDATE,1,0,Transit,K2,0.4378443,41.0,0,,1.3,,,18.6449742,0.0387098,324.77,12.58,10.822,12.371
CANDIDATE,1,0,Transit,K2,13.26931,23.8,0,,1.127,,,12.1360299,0.1718046,532.374,12.837,11.443,12.659
CANDIDATE,1,0,Transit,K2,7.119856,1.8797781,0,5318.0,0.852371,,4.68,21.0079792,0.274431,195.795,12.433,10.388,12.205
CANDIDATE,1,0,Transit,K2,7.12113,1.99,0,,0.853,,,21.0079792,0.274431,195.795,12.433,10.388,12.205
CANDIDATE,1,0,Transit,K2,8.904672,26.1,0,,1.014,,,19.4619984,0.3419519,830.221,14.659,12.85,14.3157
CANDIDATE,1,0,Transit,K2,8.90003342,15.12617706,0,5854.0,1.0044,,4.45956,19.4619984,0.3419519,830.221,14.659,12.85,14.3157
CANDIDATE,1,0,Transit,K2,8.904519,36.9,0,,0.89,,,19.4619984,0.3419519,830.221,14.659,12.85,14.3157
CANDIDATE,1,0,Transit,K2,2.5048178,3.9467,0,5328.0,0.92,,4.47,18.5884331,1.0047964,427.038,13.779,11.697,13.4688
CANDIDATE,1,0,Transit,K2,2.504853,3.95,0,,0.905,,,18.5884331,1.0047964,427.038,13.779,11.697,13.4688
CANDIDATE,1,0,Transit,K2,3.68047,1.11,0,,0.777,,,10.8020706,1.4705845,150.193,12.007,9.962,11.8614
CANDIDATE,1,0,Transit,K2,3.68034,1.06218625,0,5121.0,0.774992,,4.69,10.8020706,1.4705845,150.193,12.007,9.962,11.8614
CANDIDATE,1,1,Transit,K2,2.6017,1.47,0,,0.839,,,21.1061587,1.7049101,272.297,13.1547,11.104,12.9329
CANDIDATE,1,0,Transit,K2,15.960128,19.5,0,,0.87,,,10.7426517,1.7426959,488.796,13.961,12.017,13.7569
CANDIDATE,1,0,Transit,K2,16.9616,2.7,0,,1.277,,,20.1332675,1.7790852,630.789,13.499,11.711,13.1426
CANDIDATE,1,0,Transit,K2,0.7175747,28.1,0,,0.818,,,16.5834301,1.8475425,362.117,14.063,11.363,13.675
CANDIDATE,1,0,Transit,K2,5.1645,0.784,0,,0.255,,,13.0588652,1.9389164,180.075,16.179,12.035,15.2186
CANDIDATE,1,0,Transit,K2,3.44795,0.97,0,,0.332,,,17.5982731,2.113902,138.464,15.452,11.455,14.7071
CANDIDATE,1,0,Transit,K2,,36.0,0,,1.208,,,22.8176397,2.2116819,471.523,13.777,11.391,13.432
CANDIDATE,1,0,Transit,K2,0.5551606,11.4,0,,1.657,,,12.2670046,2.266557,765.396,13.548,11.742,13.3182
CANDIDATE,1,0,Transit,K2,6.26242,2.03,0,,0.762,,,17.5404862,2.3725166,294.452,15.016,11.72,14.545
CANDIDATE,1,0,Transit,K2,24.4131,15.3,0,,0.64,,,23.2447096,2.3852035,383.477,16.585,12.412,15.5351
CANDIDATE,1,0,Transit,K2,4.02748,1.24,0,,0.5901,,,13.7868519,2.3936565,271.952,14.127,11.433,13.7474
CANDIDATE,1,0,Transit,K2,10.55369,2.72,0,,0.88,,,16.291589,2.4446141,449.919,14.188,11.989,13.8669
CANDIDATE,1,0,Transit,K2,41.55209,4.3,0,,0.73,,,18.2813835,2.4802441,157.811,12.577,10.205,12.2418
CANDIDATE,1,0,Transit,K2,41.552934,4.15834582,0,4895.0,0.724128,,4.52,18.2813835,2.4802441,157.811,12.577,10.205,12.2418
CANDIDATE,1,0,Transit,K2,23.6088,3.43,0,,1.203,,,18.1618438,2.5217995,427.026,12.488,10.97,12.2719
CANDIDATE,1,0,Transit,K2,23.607902,3.11864589,0,6057.0,1.115157,,4.38,18.1618438,2.5217995,427.026,12.488,10.97,12.2719
CANDIDATE,1,0,Transit,K2,23.610939,3.0,0,,1.09,,,18.1618438,2.5217995,427.026,12.488,10.97,12.2719
CANDIDATE,1,0,Transit,K2,21.98131,197.025,1,4491.0,22.415,1.077,1.773,18.877718,2.6223599,283.43,,,17.1995
CANDIDATE,1,0,Transit,K2,9.64954,2.74,0,,0.593,,,9.9874639,2.8313412,109.269,14.871,10.647,13.9401
CANDIDATE,1,0,Transit,K2,6.5534,1.11,0,,0.766,,,18.8315922,2.9648061,121.226,11.472,9.405,11.1511
CANDIDATE,1,0,Transit,K2,0.6719977,25.2,0,,1.79,,,11.3701409,2.9934105,671.807,11.937,10.724,11.8245
CANDIDATE,1,0,Transit,K2,4.4358,1.3,0,,0.879,,,17.1423772,2.9994981,208.936,12.493,10.342,12.0675
CANDIDATE,1,0,Transit,K2,4.435717,1.32476068,0,5374.0,0.846676,,4.59,17.1423772,2.9994981,208.936,12.493,10.342,12.0675
CANDIDATE,1,0,Transit,K2,3.31347,3.8,0,,0.824,,,22.1213485,3.112815,397.887,14.185,11.993,13.8866
CANDIDATE,1,0,Transit,K2,1.72767,21.3,0,,0.37,,,16.6883478,3.4073158,,16.562,12.824,16.22
CANDIDATE,1,0,Transit,K2,4.69942,2.5,0,,0.605,,,14.5527365,3.5290844,257.279,13.886,11.393,13.5697
FALSE POSITIVE,1,0,Transit,K2,4.7535,1.5147,0,5986.0,1.27,0.982,4.222,18.8306493,3.8385118,522.655,12.782,11.325,12.5978
CANDIDATE,1,0,Transit,K2,12.7256,2.16,0,,1.001,,,15.7219909,4.590852,568.667,13.365,11.937,13.2006
CANDIDATE,1,0,Transit,K2,45.4939,7.17,0,,1.626,,,17.0869954,4.622991,455.775,12.071,10.549,11.9253
CANDIDATE,1,0,Transit,K2,12.092199,5.84432297,0,5333.0,0.990979,,4.2,8.6971419,4.6577408,815.767,13.049,11.027,12.8615
CANDIDATE,1,0,Transit,K2,12.09259,14.7,0,,2.46,,,8.6971419,4.6577408,815.767,13.049,11.027,12.8615
CANDIDATE,1,0,Transit,K2,12.092216,4.7,0,,0.84,,,8.6971419,4.6577408,815.767,13.049,11.027,12.8615
